# timestep  xRg^2        yRg^2           zRg^2           Rg^2          xRe^2         yRe^2         zRe^2          Re^2          xL^2           yL^2          zL^2           L^2
  452800000  67.8761824827  27.0333613258   3.2836518667  98.1931956752 516.5119836100 223.4606419600   9.7244185600 749.6970441300   0.4286984098   0.3020499477   0.2888313289   1.0195796864
  452900000   9.0721364749  31.4774246902   3.6257183139  44.1752794790   0.3345465600 369.8890562500   7.7334048100 377.9570076200   0.3198110945   0.3897930593   0.3348474153   1.0444515691
  453000000   4.3913948696  10.1257127286  19.0415043104  33.5586119086   0.5168172100  16.9200595600   0.1818169600  17.6186937300   0.3722169692   0.3017220952   0.3482344291   1.0221734934
  453100000   1.2123653121  25.5597136055  18.2026893611  44.9747682787   0.1341024400   3.1755240000 154.5670562500 157.8766826900   0.3076410145   0.3962221170   0.3414880148   1.0453511464
  453200000   5.3287177714  28.1721174939  14.0968476535  47.5976829188  38.4635636100 235.1928960000 130.9926030400 404.6490626500   0.3433482910   0.3496749200   0.3331514792   1.0261746902
  453300000   9.0552317943   5.0905354283  17.6226233091  31.7683905316   3.8576888100   0.0798062500 118.0330144900 121.9705095500   0.3387458647   0.3251235328   0.3762898629   1.0401592605
  453400000   4.5644623423  75.1246419333   5.3885199784  85.0776242540  24.2970126400 659.5034886400   5.6377753600 689.4382766400   0.3356678364   0.3856188671   0.3108010236   1.0320877271
  453500000  21.7232389632  12.0451783771   7.1625068452  40.9309241855 293.6801964100  66.0985260100  45.9019800100 405.6807024300   0.3775135084   0.3202880892   0.3344444294   1.0322460270
  453600000   4.4194389000  25.4048635892  10.2478981511  40.0722006403  39.4082617600  91.8128076100   3.6523032100 134.8733725800   0.2991802141   0.3519712336   0.3715870063   1.0227384541
  453700000  23.3828065916   5.5960614980   6.3039536853  35.2828217748 232.5198019600   8.1213600400  34.6626562500 275.3038182500   0.3145409954   0.3585754426   0.3470810662   1.0201975041
  453800000   7.8221159043  55.2445874422   7.7520995465  70.8188028930 137.5717868100 326.6947800900  11.4992201025 475.7657870025   0.3938477637   0.3366042413   0.3169659017   1.0474179068
  453900000  59.6528318563  15.3953465811   2.9152544869  77.9634329243 482.2657123814 248.6455922500  11.7388464400 742.6501510714   0.3923380045   0.3300643496   0.3144768751   1.0368792293
  454000000  33.5103203249  11.8688882273   1.2157224236  46.5949309758 222.2395192900 131.6389075600   0.0003731851 353.8788000351   0.3071802361   0.3815064135   0.3386681333   1.0273547830
  454100000   6.2077464240  62.5066660137   9.2383664498  77.9527788875   2.2770810000 554.2304724100   4.9432407556 561.4507941656   0.3635993903   0.3109125789   0.3539603294   1.0284722986
  454200000  19.6691115703  28.1564800711   2.8633393813  50.6889310228 138.1263098712 113.7017016100  47.3287585681 299.1567700493   0.3539744836   0.4003231029   0.2700020494   1.0242996360
  454300000   7.1863456430  60.1624871214   7.2772002269  74.6260329914  23.7861044100 288.1302553600   1.3577842576 313.2741440276   0.3417433076   0.3714790222   0.3336280032   1.0468503330
  454400000  22.5991955519  38.8702009097   3.0504632784  64.5198597400  47.0637160900 275.6230836100   2.7148493824 325.4016490824   0.3447978080   0.3661757003   0.3100424482   1.0210159564
  454500000  13.3934912257  68.2404383671   6.5612706765  88.1952002692   1.6103610000 716.0119705600  25.0082706839 742.6306022439   0.3516867810   0.3364847038   0.2999640764   0.9881355613
  454600000   2.7361005074  40.0535887168  17.7832927815  60.5729820057  19.4992896400 320.7931744900 119.1636407641 459.4561048941   0.3176706610   0.3325947991   0.3580153515   1.0082808116
  454700000  13.7004941171   4.8919139394   8.3237734516  26.9161815081  49.2747841600   4.1075128900  11.1737435712  64.5560406212   0.3080636018   0.3649477201   0.3656919688   1.0387032907
  454800000  39.1317943213  47.6345146497   1.8716513482  88.6379603192 186.9071779600 671.9552684100   0.3310046089 859.1934509789   0.3732062059   0.3368817197   0.3169944181   1.0270823437
  454900000  45.0768279596   6.4637790889  13.9321964710  65.4728035195 214.8921446400  79.3952281600  79.7534730304 374.0408458304   0.3906347327   0.3562550044   0.3076306395   1.0545203767
  455000000  35.0391400283   4.5526772121  17.7829782206  57.3747954610 197.9845984900   3.3397562500  35.6065210944 236.9308758344   0.3537360415   0.3239436480   0.3353605818   1.0130402713
  455100000  16.3872675064  24.2610226734  17.3858301281  58.0341203079  34.3243656900 398.0755203489  43.4201923600 475.8200783989   0.3097388195   0.3405267753   0.3981439982   1.0484095929
  455200000  37.5431614380   8.2261919936  14.3078486360  60.0772020677 337.0235072400  34.5050508100  63.6245522500 435.1531103000   0.3469239465   0.3336054196   0.3264247358   1.0069541019
  455300000  23.3388897011   9.0428952147  12.0710617721  44.4528466879 217.9255012900  82.4378650209   4.7886568900 305.1520232009   0.3559431385   0.3438718590   0.3268783249   1.0266933224
  455400000   4.2424688801  12.2625157627  10.6834511443  27.1884357871   0.8613696100   0.0307721764   8.3405440000   9.2326857864   0.2925360787   0.3363983379   0.4000927188   1.0290271354
  455500000   6.3600387962  43.8144265548   6.9082057209  57.0826710718   2.1033700900 334.2786932241   1.7617252900 338.1437886041   0.2912581070   0.3889309193   0.3413866330   1.0215756593
  455600000  47.0722019099   7.8114663430   9.1694047141  64.0530729670 204.1983840400  56.0726899489  14.2695062500 274.5405802389   0.3462803564   0.3519267306   0.3148878997   1.0130949867
  455700000  30.9269619341  32.1936236382  18.4122983701  81.5328839425 112.0252896400 361.8121362496 174.3456160000 648.1830418896   0.3714137675   0.3467924682   0.3099588380   1.0281650736
  455800000  22.4765706459  24.7073063390   4.8744072533  52.0582842381  42.4361044900 208.3288089600   0.0700660900 250.8349795400   0.3311099049   0.3294850653   0.3813228771   1.0419178474
  455900000   4.6116640999  10.7768919887  36.5204091311  51.9089652196  13.3714548900   0.1260960100 285.4917122500 298.9892631500   0.3499572730   0.2869781994   0.3766011288   1.0135366012
  456000000  11.4810457354   9.2677898805   2.7044001765  23.4532357924  82.3392908100  23.0581475721   8.6083560000 114.0057943821   0.3639020892   0.3741199175   0.2935822329   1.0316042396
  456100000   9.8480557233   6.5490852286   9.1541890762  25.5513300281  12.5528490000  40.0661148484   1.6116302500  54.2305940984   0.3568251479   0.3659288934   0.2935951260   1.0163491673
  456200000  31.5498629169   8.9877950400   9.2090132767  49.7466712335 145.1326184100   1.4787289609  20.7161522500 167.3274996209   0.3686167746   0.2855018486   0.3665736738   1.0206922971
  456300000   4.5006316335  23.8058700324  25.5675397552  53.8740414211  62.7549152400   1.4134356544 161.1960336900 225.3643845844   0.3227178992   0.3779614155   0.3295352270   1.0302145417
  456400000  14.5405817701  22.8557076687   4.9113296081  42.3076190469  56.5804840000   0.0674337024  18.5295811600  75.1774988624   0.3382474574   0.3630874028   0.3044398887   1.0057747488
  456500000  28.5816125149  16.5848233876  14.3741663025  59.5406022051  41.8414922500  47.2319160123 144.2112774400 233.2846857023   0.3210594096   0.3723755677   0.3470037986   1.0404387759
  456600000   7.5012804079   5.1262328810  24.9680713237  37.5955846126  76.2146460100  68.4205245889 319.6121572900 464.2473278889   0.3378304698   0.3372441420   0.3435763225   1.0186509344
  456700000   5.4132141055  15.0514072461   9.9836161877  30.4482375393   6.0005401600 107.9589575089  86.1982264900 200.1577241589   0.3113215313   0.3427959067   0.3885858508   1.0427032888
  456800000   8.9454460155  39.7139683868  13.9748401649  62.6342545673  20.2617016900 270.2147480041  47.8808641600 338.3573138541   0.3480880274   0.3555613713   0.3007913600   1.0044407587
  456900000  22.4198003833   8.3899550093   6.9881895949  37.7979449875   2.2368193600  29.0649296161   8.7207996100  40.0225485861   0.3554163242   0.3052048902   0.3579169254   1.0185381398
  457000000  24.3107345005  37.4610025427  25.8056559099  87.5773929530 176.3974453609 214.3954850625 274.6146122500 665.4075426734   0.3403710072   0.3382753413   0.3520534171   1.0306997656
  457100000   6.1849519023   2.9452418224  23.7953395769  32.9255333017   2.4111878400   1.5155825881  70.3921000000  74.3188704281   0.2991618824   0.3046749017   0.4219511976   1.0257879816
  457200000   4.9711529659   7.4097001698  76.4975207324  88.8783738680  17.2607011600  53.0052434209 507.2499432841 577.5158878650   0.3524601677   0.3466418253   0.3667225020   1.0658244950
  457300000  13.7750225251   7.0964592760  70.0985424160  90.9700242171  24.1690224400  55.9771816041 466.8105936400 546.9567976841   0.3597137335   0.3521367213   0.3360321800   1.0478826348
  457400000   3.7378410211  11.6902804859  44.8546127109  60.2827342178  15.9552313600  96.4433987136 459.9566515600 572.3552816336   0.3374348255   0.3738614872   0.3219519408   1.0332482535
  457500000  90.8194947935   4.4481216642  14.9187188993 110.1863353570 928.9779751396   6.4851715600  39.4346320900 974.8977787896   0.3487734296   0.3114123838   0.3526444276   1.0128302410
  457600000   3.5990590451  28.1691496861   4.5949625529  36.3631712840   1.0412161600 238.7822286564   0.8996522500 240.7230970664   0.3655951152   0.3512262917   0.3357034609   1.0525248678
  457700000  21.0478202662  17.2914714763  33.5138077593  71.8530995018 129.1586790400 255.3572040100 432.1451016100 816.6609846600   0.3350499925   0.3579071583   0.3470700914   1.0400272422
  457800000   9.9071012222   8.3373631619   8.0024913007  26.2469556847   0.4736192400  91.0631232900  26.0222414400 117.5589839700   0.3248835154   0.3173611908   0.3658108305   1.0080555367
  457900000  27.2978814198  17.2827138470  26.5432938517  71.1238891185 254.3355144100  38.6262250000 153.6707329600 446.6324723700   0.3423995334   0.3768139358   0.3251639279   1.0443773971
  458000000  58.9054585567  21.8033220418   6.9063134947  87.6150940931 778.4546406400 227.7965359849  15.5283283600 1021.7795049849   0.3496276651   0.3593752411   0.3461138006   1.0551167067
  458100000   2.9949393243  51.3142755727  14.4087694659  68.7179843630  39.2489720100 574.7157566329  69.5639402500 683.5286688929   0.3317262340   0.3251253482   0.3818634643   1.0387150466
  458200000   5.4764931573  19.8741827077  23.2851331227  48.6358089877   0.2917080100  44.4667583556   7.5718528900  52.3303192556   0.3008515718   0.3304184264   0.3795087167   1.0107787149
  458300000  21.9377704167  11.2491457218   9.7205501343  42.9074662728  16.1475385600  57.6525859849  37.7596731121 111.5597976570   0.3180868723   0.3212326154   0.3900281843   1.0293476721
  458400000   6.6476822060  15.4860599050  11.4180659851  33.5518080961   7.3294732900 204.5517806656  28.2803794849 240.1616334405   0.3560737161   0.3898676046   0.3075318836   1.0534732043
  458500000  42.1859663699   6.0564746340  34.8084091900  83.0508501939 380.6752188100   8.4805011369 207.5103632484 596.6660831953   0.3433646146   0.3724884155   0.3218014883   1.0376545185
  458600000  11.7190033111  22.4976764971  19.9378291211  54.1545089292  50.0160128400 155.0655781161  15.4511886400 220.5327795961   0.3215987477   0.3207379295   0.3628105107   1.0051471879
  458700000  12.7526647025  23.1935128568  28.2615565944  64.2077341537 106.1085408100  13.1936032900 153.2886657604 272.5908098604   0.2987402130   0.3728787038   0.3574850647   1.0291039815
  458800000  51.1042242963   9.9954980876   8.7980441296  69.8977665135 300.3982240000  21.4135711504  62.2819277721 384.0937229225   0.3933936168   0.3104973330   0.3235284418   1.0274193916
  458900000   2.2151730250  42.3287479824   7.9311712238  52.4750922312  11.9052601600 285.8351523556   0.0595174574 297.7999299730   0.3246280366   0.3425776926   0.3629899531   1.0301956823
  459000000   8.1032748925  55.6246151209  13.0984855232  76.8263755366 134.8408664100 410.4323483569  71.6845008889 616.9577156558   0.3414376987   0.3165089423   0.3638624846   1.0218091256
  459100000  13.2019886265  14.1126145346  19.1164561658  46.4310593269   6.4429668900  72.2127408049  68.5032662889 147.1589739838   0.3809209759   0.3060451146   0.3179180084   1.0048840989
  459200000  12.9588026149  32.8945284456  25.0449927080  70.8983237685 100.3543132900 267.2378137081 189.9468316944 557.5389586925   0.3498701454   0.3677395713   0.3090683571   1.0266780738
  459300000  10.8538858378  12.1216131223  11.9398450407  34.9153440008   2.0010931600 141.7218820900 106.6085160196 250.3314912696   0.3138423624   0.3411250433   0.3945081946   1.0494756003
  459400000  12.9481291146  13.1125433342  13.9138947877  39.9745672366  15.6262090000  32.6106097249  86.2948102500 134.5316289749   0.3470865285   0.4018834227   0.2957239410   1.0446938922
  459500000   6.2227977563  30.6500241652   7.8098619778  44.6826838993  42.3670810000 317.4440636416  18.8199792400 378.6311238816   0.3332052584   0.3364822968   0.3627389345   1.0324264898
  459600000  19.1349977787   9.5312495447  14.3501376594  43.0163849828  99.1856646400  34.0238890000   0.0203347600 133.2298884000   0.3726355618   0.3564870466   0.3025342275   1.0316568359
  459700000  33.2860782532  23.2983452032   6.7204564365  63.3048798929  86.7822664900 141.5695428900   0.3673572100 228.7191665900   0.3878526989   0.3106047353   0.3535707148   1.0520281490
  459800000  15.7956340400  17.8561996422  18.0412794149  51.6931130971   7.8042009600  26.6204402500 163.3923062500 197.8169474600   0.3516157612   0.3301642633   0.3590208397   1.0408008642
  459900000  15.0645429151  13.4970676960  14.2718142883  42.8334248994  13.1370002500 105.1773313600   6.6234169600 124.9377485700   0.3614817443   0.3247982424   0.3652127966   1.0514927833
  460000000  18.2939152942   5.9346556105  19.4770189962  43.7055899008   9.4814726400  19.7207046400 108.3576902500 137.5598675300   0.3420558186   0.3156000131   0.3799481433   1.0376039751
  460100000  12.4805992483  28.9412512251  20.3192160161  61.7410664894  43.8588307600 252.0727782400 173.0882296900 469.0198386900   0.3188776903   0.3864287378   0.3135584700   1.0188648981
  460200000  13.3811868981  11.4727507612   5.1712144262  30.0251520855  69.0727210000  74.5252358400   0.0041731600 143.6021300000   0.3950007261   0.3206889135   0.3516649871   1.0673546267
  460300000 124.7605487150   2.2709421761   5.1324489009 132.1639397920 1168.9314833296   2.6011238400  45.8193610000 1217.3519681696   0.4202951020   0.2809735822   0.3427318176   1.0440005018
  460400000  20.2559400502  53.8364679236  11.5254793309  85.6178873047 105.4256632900 529.6856220100  36.9493779600 672.0606632600   0.3801051211   0.3152239161   0.3031141667   0.9984432038
  460500000   6.2030898803  24.3470039677  45.7662155508  76.3163093988   7.5245976100 179.4420993600 272.7121960000 459.6788929700   0.3311848387   0.3545408887   0.3495456111   1.0352713385
  460600000  10.6876850962   4.8522281479  20.8472821016  36.3871953457  81.2738310400   0.6771644100  98.1526118400 180.1036072900   0.3257773752   0.3817471389   0.3182871881   1.0258117021
