# timestep  xRg^2        yRg^2           zRg^2           Rg,xy^2          xRe^2         yRe^2         zRe^2          Re^2          xL^2           yL^2          zL^2           L^2
  115400000  14.4142757342  24.7328446719   0.0000000000  39.1471204061   0.7076174400  91.2235112100   8.7676986609 100.6988273109   0.3630080093   0.3112063195   0.3600500497   1.0342643785
  115500000  10.3708061506  18.0196810109   0.0000000000  28.3904871615  22.9278168900   0.7470144900  19.6772975281  43.3521289081   0.3183314100   0.3350760559   0.3729786632   1.0263861290
  115600000  17.8225794484  18.3015632021   0.0000000000  36.1241426505  84.1127436900  22.7996700100   8.8594450963 115.7718587963   0.3265595464   0.3223391239   0.3916141361   1.0405128064
  115700000   8.7261287385  21.5227787255   0.0000000000  30.2489074641   1.0461198400  28.8100562500 231.1123576644 260.9685337544   0.3212925198   0.3403800268   0.3604038813   1.0220764278
  115800000  29.2434430837   2.5020710875   0.0000000000  31.7455141712 198.3055404100   6.0162278400 263.4161460100 467.7379142600   0.2700295637   0.3726182564   0.3691704090   1.0118182291
  115900000  23.1360698790  13.4230317909   0.0000000000  36.5591016699  70.4139156900  34.7356996900  97.9605062500 203.1101216300   0.3662023742   0.3226809759   0.3426684221   1.0315517722
  116000000  21.1588156218  32.6595956262   0.0000000000  53.8184112480 158.0124420900 434.0263888900   8.2957248529 600.3345558329   0.3389180946   0.3747269262   0.3465840791   1.0602290999
  116100000   9.6205151718  39.2656306130   0.0000000000  48.8861457848 151.3613484100 265.0468656676  18.4425584704 434.8507725480   0.3770548435   0.3319771012   0.3136666999   1.0226986447
  116200000  34.8305163503  79.9387918346   0.0000000000 114.7693081849 125.0237059600 486.6488061739  58.2696505039 669.9421626379   0.3373068949   0.4273665267   0.2539718981   1.0186453198
  116300000  20.4058355146  23.1179907794   0.0000000000  43.5238262940  45.3844742400 161.5179184609   2.8896600100 209.7920527109   0.3181400220   0.3638306743   0.3521260623   1.0340967586
  116400000 100.0247521901   5.2342194580   0.0000000000 105.2589716481 1200.4215384100  27.8069546329  46.0461316329 1274.2746246758   0.3372866755   0.3607964525   0.3362218611   1.0343049890
  116500000  51.4438480153  13.1240890233   0.0000000000  64.5679370386 373.7996892100  16.8355937344  91.5435622656 482.1788452100   0.3591299946   0.3967654285   0.2825806101   1.0384760332
  116600000  77.0170273129   3.1058112952   0.0000000000  80.1228386081 722.7817171600   3.3187730625  17.5015885801 743.6020788026   0.3921736291   0.3569843948   0.3063358735   1.0554938974
  116700000  29.6317509143  18.7770178442   0.0000000000  48.4087687585 417.1356912100  71.3891496241  11.0197441600 499.5445849941   0.3468293801   0.3236630810   0.3421216471   1.0126141081
  116800000  23.1957134483  15.4079883571   0.0000000000  38.6037018054  26.8541604100   1.5228300409   0.6353684100  29.0123588609   0.3375556039   0.3976626150   0.3027143295   1.0379325484
  116900000  12.5571607299  26.1420625824   0.0000000000  38.6992233122   1.1056522500 203.0254516900  33.8046890724 237.9357930124   0.3449793528   0.3507563847   0.3390529692   1.0347887068
  117000000  15.6315601759  48.9791767396   0.0000000000  64.6107369155 120.1676364100 204.3041422500  22.5295470409 347.0013257009   0.3401391577   0.3625870813   0.3142923076   1.0170185466
  117100000   7.3813737268  15.4018562383   0.0000000000  22.7832299651  11.9563808400  10.6106547600   8.3988039288  30.9658395288   0.3222207614   0.3846785602   0.3172256907   1.0241250123
  117200000   9.9745082266  11.6041311304   0.0000000000  21.5786393570  22.4249602500   0.5970652900   0.0828864100  23.1049119500   0.4050987904   0.3445147700   0.2922872131   1.0419007735
  117300000  49.9641939972  21.7930623241   0.0000000000  71.7572563213 512.1847922500 211.4872147600  87.9855256036 811.6575326136   0.3206329601   0.3791324774   0.3065939048   1.0063593423
  117400000  37.7701886979  13.9433315369   0.0000000000  51.7135202348 518.6641856400   5.8356064900   4.3055005009 528.8052926309   0.3803079081   0.3067473649   0.3529357662   1.0399910392
  117500000  64.1124655573  24.4432490411   0.0000000000  88.5557145984 776.4136416400 164.1422192400   2.0757605625 942.6316214425   0.3579325071   0.3971537487   0.2602078727   1.0152941285
  117600000  20.8351972557 106.3410180882   0.0000000000 127.1762153439 124.5009640000 900.8942220100 108.1059267600 1133.5011127700   0.3143333156   0.3510546924   0.3519451529   1.0173331609
  117700000  35.3089410618   8.2166805436   0.0000000000  43.5256216054 333.7892460100  18.0055948900  37.6004428864 389.3952837864   0.3065553902   0.3674005685   0.3446856749   1.0186416336
  117800000  21.5184293475  16.1679461090   0.0000000000  37.6863754565  83.3021290000   7.8226496100  10.3050630225 101.4298416325   0.3365756176   0.3622883036   0.3338837182   1.0327476394
  117900000  27.4786186964  35.5885781387   0.0000000000  63.0671968351 512.1214260100  36.5637902400  74.1599990244 622.8452152744   0.3806453813   0.3667948844   0.2827100328   1.0301502986
  118000000  23.0341373363  17.2430747696   0.0000000000  40.2772121059 444.9230862400   1.6358410000   0.4345050889 446.9934323289   0.3459077976   0.3477110541   0.3283239447   1.0219427964
  118100000   2.8986929261  74.1561787149   0.0000000000  77.0548716410   1.1191524100 194.1145562500   4.3270240225 199.5607326825   0.2961511165   0.3700162332   0.3551905289   1.0213578786
  118200000   8.8714626649  20.8825316276   0.0000000000  29.7539942925  76.9585107600 128.9519224900 142.9877850625 348.8982183125   0.3588170683   0.3515384633   0.3477662689   1.0581218005
  118300000  19.4368953102   4.2189318294   0.0000000000  23.6558271396  62.1937276900   1.3437446400   0.9773695044  64.5148418344   0.3082768803   0.3389368180   0.3963005803   1.0435142786
  118400000  44.8338192468  64.0539193947   0.0000000000 108.8877386415 199.8632512900 352.7597676100  30.3365217796 582.9595406796   0.3664733793   0.3961535365   0.2578489547   1.0204758704
  118500000  99.0839632213   4.0017404619   0.0000000000 103.0857036832 650.2143004900  10.0349568400  52.6420770962 712.8913344262   0.3962209890   0.3612747246   0.2725912572   1.0300869709
  118600000  30.5257960130   8.1177617161   0.0000000000  38.6435577290 256.7333244100  41.7316000000  29.7553885225 328.2203129325   0.3363035500   0.3595380083   0.3365411815   1.0323827398
  118700000  10.5321238760  21.1536253975   0.0000000000  31.6857492735  67.9272672400 231.3562681600 153.3931790400 452.6767144400   0.4336193729   0.3260531257   0.2697803625   1.0294528611
  118800000  21.2451449214   9.2496298183   0.0000000000  30.4947747397 141.6123800100  70.5297632400  66.8623477636 279.0044910136   0.3560732199   0.3669120352   0.3028424235   1.0258276785
  118900000  22.0389877859  28.1751524151   0.0000000000  50.2141402010  74.9072940100  48.6715522500  89.9879904400 213.5668367000   0.3480764068   0.3474505120   0.3365018767   1.0320287955
  119000000  36.0328142589  47.2919231205   0.0000000000  83.3247373793 357.5729721600 240.7928062500  10.7748062500 609.1405846600   0.3442652113   0.3659732880   0.3357308504   1.0459693497
  119100000  75.6458279975  45.3168237111   0.0000000000 120.9626517087 445.9657004100 355.1679468100  11.5523172769 812.6859644969   0.3745728645   0.3105812716   0.3469456614   1.0320997976
  119200000   7.6093335979  11.6072926078   0.0000000000  19.2166262056 132.4016134281 110.4180640000   8.0682130116 250.8878904397   0.3151683356   0.3425526044   0.3621162062   1.0198371462
  119300000  21.3245302733  21.2355307753   0.0000000000  42.5600610486   0.0156000100 220.7750222500   5.6235379600 226.4141602200   0.3540435870   0.3588200581   0.3068479318   1.0197115769
  119400000  25.1911706888   8.2515859624   0.0000000000  33.4427566512 104.5174986244  20.8803302500   0.2860645225 125.6838933969   0.3108867955   0.3540084906   0.3284885739   0.9933838600
  119500000  13.3903470597  17.2172935938   0.0000000000  30.6076406535  69.9073243236 109.5308764900   0.3576279204 179.7958287340   0.3997652462   0.3716414544   0.2847577933   1.0561644940
  119600000   7.2713004329  99.9178640063   0.0000000000 107.1891644392  57.6433229824 538.5926977600   6.8591086201 603.0951293625   0.3078739970   0.4056829176   0.3238662313   1.0374231459
  119700000  16.0181360769  33.6508969353   0.0000000000  49.6690330121  46.0260480625 147.3723160900   5.6481800281 199.0465441806   0.3969316606   0.3572979946   0.2826367470   1.0368664022
  119800000  52.5873218524  17.1918681690   0.0000000000  69.7791900214 571.0905062500  85.6272622500   0.6592628025 657.3770313025   0.3829538384   0.3370461601   0.2847931273   1.0047931258
  119900000  16.4626131417  56.8894356951   0.0000000000  73.3520488368 125.2964570881 474.4685932900   0.9270820482 600.6921324263   0.3784906028   0.3523991310   0.3115582239   1.0424479577
  120000000   8.9422936858  48.8639422597   0.0000000000  57.8062359455   9.5216679184 427.9271449600   5.7779179129 443.2267307913   0.4081935359   0.3317681531   0.3103749540   1.0503366430
  120100000  73.1478755615  23.5059776697   0.0000000000  96.6538532312 547.0378365456 102.6229780900   0.4424511289 650.1032657645   0.3223639593   0.4000272989   0.3258117022   1.0482029605
  120200000  23.7112222318  21.8263505822   0.0000000000  45.5375728140 134.4602584900   2.0903376400   0.7281038241 137.2786999541   0.2944712190   0.3883512364   0.3627378893   1.0455603446
  120300000  34.6987773112   7.7748859938   0.0000000000  42.4736633050 126.3938062500   0.1909690000  10.9240826256 137.5088578756   0.3842855866   0.3453629095   0.3156432175   1.0452917136
  120400000   5.7192210241   9.2207144313   0.0000000000  14.9399354555   1.8931008100   5.6710659600  95.0605500100 102.6247167800   0.3424275773   0.3255026554   0.3923359611   1.0602661937
  120500000  13.1811295730   5.5966355197   0.0000000000  18.7777650927   2.9196556900  41.1137440000 365.7973731889 409.8307728789   0.3488331056   0.3187837174   0.3635204034   1.0311372263
  120600000  33.3487827949  18.8800906736   0.0000000000  52.2288734685  96.9259940100 284.9175202500   1.0816000000 382.9251142600   0.4163359894   0.3272859742   0.3044136521   1.0480356157
  120700000  19.3936515511  37.9327955256   0.0000000000  57.3264470767 251.2542010000 247.4234620900 168.3091075600 666.9867706500   0.3312457588   0.3569432142   0.3323400487   1.0205290217
  120800000  24.8925120929  23.6937222332   0.0000000000  48.5862343261 355.7373210000  58.1604516900   0.4260172900 414.3237899800   0.3140584919   0.4136446888   0.3318255579   1.0595287386
  120900000   5.8957216516  47.8980539179   0.0000000000  53.7937755696   0.8322912900 242.1758440000 205.5200358409 448.5281711309   0.2950545740   0.3652088014   0.3629322696   1.0231956451
  121000000  22.1307733102  15.9065363363   0.0000000000  38.0373096465   0.3211488900 130.6860512400   0.9372176100 131.9444177400   0.3270150413   0.3615439400   0.3382006924   1.0267596737
  121100000  22.1792449442   8.5053228777   0.0000000000  30.6845678219  80.5003728400  38.7244844100  20.3067396900 139.5315969400   0.3583007929   0.3387858375   0.3453401421   1.0424267725
  121200000  15.5981071274  37.5181790042   0.0000000000  53.1162861316  25.9905216481 384.6344664100 143.9640022500 554.5889903081   0.3665796663   0.3580808510   0.3145424912   1.0392030085
  121300000   6.6683262116  12.4727682741   0.0000000000  19.1410944857   4.2180533641 130.2748304400  75.1342240000 209.6271078041   0.3053790448   0.3471985279   0.3929747337   1.0455523064
  121400000  18.7254732068  15.6225719259   0.0000000000  34.3480451327 127.4345219161   6.6977440000  12.4418452900 146.5741112061   0.3045950845   0.3286274131   0.3826528401   1.0158753378
  121500000  50.4547382279  13.7714515804   0.0000000000  64.2261898083 490.9499759269  48.0886771600  14.7110602500 553.7497133369   0.3097177239   0.3801410596   0.3492358888   1.0390946722
  121600000  17.1244118170  10.9587740203   0.0000000000  28.0831858373   8.7909878016  81.8771619600  84.2668920900 174.9350418516   0.3186164810   0.3033495501   0.4166491890   1.0386152201
  121700000   2.6205772375  28.8679162061   0.0000000000  31.4884934435  22.2058655361 106.2424947600   9.3507524100 137.7991127061   0.3405516261   0.3690274424   0.3381658486   1.0477449171
  121800000  10.4958809990  24.4136416547   0.0000000000  34.9095226537 151.7023305625 100.7032320100   5.2619772100 257.6675397825   0.3704711758   0.3200859874   0.3611910286   1.0517481917
  121900000  14.4037351624  47.2596320297   0.0000000000  61.6633671921  13.9896944784 155.7853459600  98.5512852900 268.3263257284   0.3333676700   0.3853230384   0.3226363161   1.0413270245
  122000000   8.6590449832  12.6630979520   0.0000000000  21.3221429352  16.5449630025  75.2903290000 154.0180281600 245.8533201625   0.3203840840   0.3663163341   0.3428060434   1.0295064616
  122100000  25.5788528382  21.3286590894   0.0000000000  46.9075119277 238.5075608161 243.2165011600   0.0019360000 481.7259979761   0.3642102744   0.3221434883   0.3380138117   1.0243675744
  122200000   9.9232631620  14.3404489804   0.0000000000  24.2637121424 115.1294664256  33.5947752100 512.6284656900 661.3527073256   0.3414779702   0.3273210888   0.3585845185   1.0273835775
  122300000   4.4326830308  15.9167913425   0.0000000000  20.3494743733   7.6929124321   9.9414090000 152.8561322500 170.4904536821   0.3898640892   0.3133030414   0.3196466821   1.0228138127
  122400000  20.6867848347   4.3874814613   0.0000000000  25.0742662960  96.7396174969   4.3555690000 160.0629825600 261.1581690569   0.3670412661   0.3719686143   0.3016635826   1.0406734631
  122500000   4.4082217865  10.0787504289   0.0000000000  14.4869722154   0.1074502176  15.1017732100 109.7256250000 124.9348484276   0.3640448294   0.3435293425   0.3094717022   1.0170458741
  122600000  14.8462538908   9.9057534920   0.0000000000  24.7520073828 147.0437563456  18.9399040000   2.1656065600 168.1492669056   0.4038815492   0.3556587956   0.2744454503   1.0339857951
  122700000  12.7259942562  22.0303341235   0.0000000000  34.7563283797  99.1111639007 312.2455100209   5.2923002500 416.6489741716   0.3021895998   0.3846042805   0.3557096421   1.0425035223
  122800000   6.1886747114  12.8439242621   0.0000000000  19.0325989735   6.9954166632  89.3002320144  11.5355329600 107.8311816376   0.3299475977   0.3855226117   0.2909680824   1.0064382919
  122900000   7.1587195818  15.8728043241   0.0000000000  23.0315239059   0.3883408489  38.3470562500 129.7207102500 168.4561073489   0.3271431418   0.4151139041   0.2749831284   1.0172401743
  123000000   6.8657562596  33.6162370131   0.0000000000  40.4819932727  74.7861744100 184.4435610000  76.4890176400 335.7187530500   0.3308381320   0.3741334409   0.3197074630   1.0246790359
  123100000  23.1510361569  17.1109124493   0.0000000000  40.2619486062 184.8147805156   0.0758782116   0.0557432100 184.9464019372   0.3343815134   0.3431896445   0.3598052116   1.0373763695
  123200000  35.3186700851  27.7274966074   0.0000000000  63.0461666925 276.9561640000 234.0627667921 134.4741736900 645.4931044821   0.3091596444   0.3866812785   0.3405138623   1.0363547852
  123300000  10.9793514630   7.8331244937   0.0000000000  18.8124759567  12.6971068900  98.1962083600  75.1064889600 185.9998042100   0.3827939198   0.3192496493   0.3154000497   1.0174436188
  123400000  35.1969869184   7.4486339342   0.0000000000  42.6456208526  91.3859521600   5.3777610000  43.5758414400 140.3395546000   0.3645392701   0.3341087065   0.3336828453   1.0323308218
  123500000  21.2120399745  12.7654809261   0.0000000000  33.9775209007 234.0685804900   9.2866467600 207.5011440100 450.8563712600   0.3413796413   0.3366305251   0.3605842371   1.0385944034
